flow,origin,destination
0.0,53033005302,53033001600
770.889556323786,53033005302,53033023900
233.684282688738,53033005302,53033027900
39.5595098638939,53033005302,53033003200
17.41157848569957,53033005302,53033009300
0.0,53033005302,53033029801
0.0,53033005302,53033009702
0.0,53033005302,53033021600
3481.68960314512,53033005302,53033004000
0.0,53033005302,53033007800
179.02200724124026,53033005302,53033003300
0.0,53033005302,53033020402
0.0,53033005302,53033022006
0.0,53033005302,53033022604
0.0,53033005302,53033022801
0.0,53033005302,53033022803
0.0,53033005302,53033030004
0.0,53033005302,53033030311
19.56975132178832,53033005302,53033000700
0.0,53033005302,53033003000
0.0,53033005302,53033006600
0.0,53033005302,53033006900
39.6180611819685,53033005302,53033008200
0.0,53033005302,53033011800
0.0,53033005302,53033020200
0.0,53033005302,53033020300
0.0,53033005302,53033021500
0.0,53033005302,53033032328
0.0,53033005302,53033001400
14.1192948210812,53033005302,53033001800
0.0,53033005302,53033002000
0.0,53033005302,53033028402
0.0,53033005302,53033032002
0.0,53033005302,53033032103
0.0,53033005302,53033026400
0.0,53033005302,53033028801
0.0,53033005302,53033028901
0.0,53033005302,53033025400
0.0,53033005302,53033026600
0.0,53033005302,53033026801
0.0,53033005302,53033027200
0.0,53033005302,53033021802
0.0,53033005302,53033021903
6.52014715001807,53033005302,53033023601
0.0,53033005302,53033026200
0.0,53033005302,53033029802
0.0,53033005302,53033006500
190.60977817057847,53033005302,53033007500
9.00696245875742,53033005302,53033008001
2901.843902818728,53033005302,53033008100
0.0,53033005302,53033008600
0.0,53033005302,53033010800
0.0,53033005302,53033011200
0.0,53033005302,53033011900
397.374545304733,53033005302,53033021804
0.0,53033005302,53033022005
0.0,53033005302,53033023401
0.0,53033005302,53033024702
0.0,53033005302,53033001702
220.52091582837,53033005302,53033004301
12.6668723015278,53033005302,53033004302
0.0,53033005302,53033007402
36.3137352694279,53033005302,53033010001
2.53560915150856,53033005302,53033010002
290.940716315098,53033005302,53033001701
63.002226274947866,53033005302,53033007401
0.0,53033005302,53033010402
0.0,53033005302,53033010702
0.0,53033005302,53033010401
0.0,53033005302,53033010701
45.55150801048732,53033005302,53033011001
0.0,53033005302,53033011002
0.0,53033005302,53033032800
2305.398765613282,53033005302,53033000100
0.0,53033005302,53033000800
0.0,53033005302,53033001000
269.630272631396,53033005302,53033001200
0.0,53033005302,53033001900
0.0,53033005302,53033003400
0.0,53033005302,53033022603
0.0,53033005302,53033022605
0.0,53033005302,53033022802
0.0,53033005302,53033023202
0.0,53033005302,53033023700
0.0,53033005302,53033025701
0.0,53033005302,53033026500
0.0,53033005302,53033027000
0.0,53033005302,53033027701
0.0,53033005302,53033028200
0.0,53033005302,53033003500
158.31405337375935,53033005302,53033004400
4208.135955493859,53033005302,53033005301
7.44317745957953,53033005302,53033006400
0.0,53033005302,53033008002
61.006993536779646,53033005302,53033008400
432.5001070182711,53033005302,53033008800
47.698849374949525,53033005302,53033009000
0.0,53033005302,53033009800
0.0,53033005302,53033009600
0.0,53033005302,53033009701
0.0,53033005302,53033009900
0.0,53033005302,53033010200
0.0,53033005302,53033010500
12.53610385794392,53033005302,53033011101
27.2190371868048,53033005302,53033011700
0.0,53033006800,53033020700
0.0,53033006800,53033020800
0.0,53033006800,53033020900
0.0,53033006800,53033021000
0.0,53033006800,53033022001
0.0,53033006800,53033021400
0.0,53033006800,53033031604
0.0,53033006800,53033032011
0.0,53033006800,53033032214
0.0,53033006800,53033002600
0.0,53033006800,53033004500
0.0,53033006800,53033004700
0.0,53033006800,53033005100
0.0,53033006800,53033006700
0.0,53033006800,53033010100
0.0,53033006800,53033010900
0.0,53033006800,53033011102
0.0,53033006800,53033000401
0.0,53033006800,53033001300
0.0,53033006800,53033002100
0.0,53033006800,53033003600
0.0,53033006800,53033003800
0.0,53033006800,53033006100
0.0,53033006800,53033000600
0.0,53033006800,53033026300
0.0,53033006800,53033028000
0.0,53033006800,53033011401
0.0,53033006800,53033011402
0.0,53033006800,53033023403
0.0,53033006800,53033023803
0.0,53033006800,53033023804
0.0,53033006800,53033025301
0.0,53033006800,53033025302
0.0,53033006800,53033025806
0.0,53033006800,53033029206
0.0,53033006800,53033030005
0.0,53033006800,53033030006
0.0,53033006800,53033031705
0.0,53033006800,53033032010
0.0,53033006800,53033030314
0.0,53033006800,53033030305
0.0,53033006800,53033030801
0.0,53033006800,53033032210
0.0,53033006800,53033011600
0.0,53033006800,53033020600
0.0,53033006800,53033021700
37.9499128518793,53033006800,53033007300
0.0,53033006800,53033007600
0.0,53033006800,53033007900
0.0,53033006800,53033009200
0.0,53033006800,53033012000
0.0,53033006800,53033021905
0.0,53033006800,53033022701
0.0,53033006800,53033023201
0.0,53033006800,53033024200
0.0,53033006800,53033024300
0.0,53033006800,53033030310
0.0,53033006800,53033031100
0.0,53033006800,53033001100
0.0,53033006800,53033002800
0.0,53033006800,53033002900
0.0,53033006800,53033003900
0.0,53033006800,53033004200
311.49223385825,53033006800,53033004600
0.0,53033006800,53033006000
0.0,53033006800,53033006300
0.0,53033006800,53033007700
0.0,53033006800,53033008300
0.0,53033006800,53033008900
0.0,53033006800,53033009100
0.0,53033006800,53033009400
0.0,53033006800,53033032208
0.0,53033006800,53033024800
0.0,53033006800,53033029901
0.0,53033006800,53033029203
0.0,53033006800,53033029502
0.0,53033006800,53033029504
0.0,53033006800,53033032702
0.0,53033006800,53033031206
0.0,53033006800,53033031205
0.0,53033006800,53033029306
0.0,53033006800,53033022400
0.0,53033006800,53033022500
0.0,53033006800,53033024000
0.0,53033006800,53033028100
0.0,53033006800,53033002700
0.0,53033006800,53033004100
0.0,53033006800,53033004900
0.0,53033006800,53033005000
0.0,53033006800,53033005302
6.20914890333779,53033006800,53033006800
0.0,53033006800,53033007100
6.37159681103094,53033006800,53033007200
0.0,53033006800,53033008500
0.0,53033006800,53033008700
0.0,53033006800,53033010300
0.0,53033006800,53033010600
0.0,53033006800,53033032104
0.0,53033006800,53033032325
0.0,53033006800,53033032309
0.0,53033006800,53033032313
0.0,53033006800,53033032319
0.0,53033006800,53033011300
0.0,53033006800,53033028500
0.0,53033006800,53033005900
0.0,53033006800,53033005200
0.0,53033006800,53033005700
0.0,53033006800,53033005802
0.0,53033006800,53033006200
0.0,53033006800,53033026002
0.0,53033006800,53033023604
0.0,53033006800,53033004800
0.0,53033006800,53033022202
0.0,53033006800,53033005801
0.0,53033006800,53033000402
0.0,53033006800,53033005400
0.0,53033006800,53033024400
0.0,53033006800,53033026001
0.0,53033006800,53033000200
14.23940053618826,53033006800,53033007000
0.0,53033006800,53033009500
0.0,53033006800,53033028403
0.0,53033006800,53033030501
0.0,53033006800,53033001600
0.0,53033006800,53033023900
0.0,53033006800,53033027900
0.0,53033006800,53033003200
0.0,53033006800,53033009300
0.0,53033006800,53033029801
0.0,53033006800,53033009702
0.0,53033006800,53033021600
0.0,53033006800,53033004000
0.0,53033006800,53033007800
0.0,53033006800,53033003300
0.0,53033006800,53033020402
0.0,53033006800,53033022006
0.0,53033006800,53033022604
0.0,53033006800,53033022801
0.0,53033006800,53033022803
0.0,53033006800,53033030004
0.0,53033006800,53033030311
0.0,53033006800,53033000700
0.0,53033006800,53033003000
0.0,53033006800,53033006600
0.0,53033006800,53033006900
0.0,53033006800,53033008200
77.7961755533849,53033006800,53033011800
0.0,53033006800,53033020200
0.0,53033006800,53033020300
0.0,53033006800,53033021500
0.0,53033006800,53033032328
0.0,53033006800,53033001400
0.0,53033006800,53033001800
0.0,53033006800,53033002000
0.0,53033006800,53033028402
0.0,53033006800,53033032002
0.0,53033006800,53033032103
0.0,53033006800,53033026400
0.0,53033006800,53033028801
0.0,53033006800,53033028901
0.0,53033006800,53033025400
0.0,53033006800,53033026600
0.0,53033006800,53033026801
0.0,53033006800,53033027200
0.0,53033006800,53033021802
0.0,53033006800,53033021903
0.0,53033006800,53033023601
0.0,53033006800,53033026200
0.0,53033006800,53033029802
0.0,53033006800,53033006500
0.0,53033006800,53033007500
6.37159681103094,53033006800,53033008001
0.0,53033006800,53033008100
0.0,53033006800,53033008600
0.0,53033006800,53033010800
0.0,53033006800,53033011200
0.0,53033006800,53033011900
0.0,53033006800,53033021804
0.0,53033006800,53033022005
0.0,53033006800,53033023401
0.0,53033006800,53033024702
0.0,53033006800,53033001702
0.0,53033006800,53033004301
0.0,53033006800,53033004302
0.0,53033006800,53033007402
0.0,53033006800,53033010001
0.0,53033006800,53033010002
0.0,53033006800,53033001701
0.0,53033006800,53033007401
0.0,53033006800,53033010402
0.0,53033006800,53033010702
0.0,53033006800,53033010401
0.0,53033006800,53033010701
0.0,53033006800,53033011001
0.0,53033006800,53033011002
0.0,53033006800,53033032800
0.0,53033006800,53033000100
13.0499710470982,53033006800,53033000800
0.0,53033006800,53033001000
0.0,53033006800,53033001200
0.0,53033006800,53033001900
0.0,53033006800,53033003400
0.0,53033006800,53033022603
0.0,53033006800,53033022605
0.0,53033006800,53033022802
0.0,53033006800,53033023202
0.0,53033006800,53033023700
0.0,53033006800,53033025701
0.0,53033006800,53033026500
0.0,53033006800,53033027000
0.0,53033006800,53033027701
0.0,53033006800,53033028200
0.0,53033006800,53033003500
0.0,53033006800,53033004400
0.0,53033006800,53033005301
0.0,53033006800,53033006400
0.0,53033006800,53033008002
0.0,53033006800,53033008400
0.0,53033006800,53033008800
0.0,53033006800,53033009000
0.0,53033006800,53033009800
0.0,53033006800,53033009600
0.0,53033006800,53033009701
0.0,53033006800,53033009900
0.0,53033006800,53033010200
0.0,53033006800,53033010500
0.0,53033006800,53033011101
0.0,53033006800,53033011700
0.0,53033007100,53033020700
0.0,53033007100,53033020800
0.0,53033007100,53033020900
0.0,53033007100,53033021000
0.0,53033007100,53033022001
0.0,53033007100,53033021400
0.0,53033007100,53033031604
0.0,53033007100,53033032011
0.0,53033007100,53033032214
0.0,53033007100,53033002600
0.0,53033007100,53033004500
0.0,53033007100,53033004700
0.0,53033007100,53033005100
0.0,53033007100,53033006700
0.0,53033007100,53033010100
0.0,53033007100,53033010900
0.0,53033007100,53033011102
0.0,53033007100,53033000401
16.99092482941582,53033007100,53033001300
0.0,53033007100,53033002100
0.0,53033007100,53033003600
0.0,53033007100,53033003800
0.0,53033007100,53033006100
0.0,53033007100,53033000600
0.0,53033007100,53033026300
0.0,53033007100,53033028000
0.0,53033007100,53033011401
25.12988271397898,53033007100,53033011402
0.0,53033007100,53033023403
0.0,53033007100,53033023803
0.0,53033007100,53033023804
0.0,53033007100,53033025301
0.0,53033007100,53033025302
0.0,53033007100,53033025806
0.0,53033007100,53033029206
0.0,53033007100,53033030005
0.0,53033007100,53033030006
0.0,53033007100,53033031705
0.0,53033007100,53033032010
0.0,53033007100,53033030314
0.0,53033007100,53033030305
0.0,53033007100,53033030801
0.0,53033007100,53033032210
0.0,53033007100,53033011600
0.0,53033007100,53033020600
0.0,53033007100,53033021700
349.7102981462572,53033007100,53033007300
0.0,53033007100,53033007600
0.0,53033007100,53033007900
53.1654197180867,53033007100,53033009200
0.0,53033007100,53033012000
0.0,53033007100,53033021905
0.0,53033007100,53033022701
0.0,53033007100,53033023201
0.0,53033007100,53033024200
0.0,53033007100,53033024300
0.0,53033007100,53033030310
0.0,53033007100,53033031100
0.0,53033007100,53033001100
270.211294057628,53033007100,53033002800
0.0,53033007100,53033002900
0.0,53033007100,53033003900
0.0,53033007100,53033004200
0.0,53033007100,53033004600
0.0,53033007100,53033006000
0.0,53033007100,53033006300
4726.32202111472,53033007100,53033007700
27.18626270893051,53033007100,53033008300
0.0,53033007100,53033008900
209.0341704256858,53033007100,53033009100
52.5452620566795,53033007100,53033009400
0.0,53033007100,53033032208
0.0,53033007100,53033024800
0.0,53033007100,53033029901
0.0,53033007100,53033029203
0.0,53033007100,53033029502
0.0,53033007100,53033029504
0.0,53033007100,53033032702
0.0,53033007100,53033031206
0.0,53033007100,53033031205
0.0,53033007100,53033029306
0.0,53033007100,53033022400
0.0,53033007100,53033022500
0.0,53033007100,53033024000
0.0,53033007100,53033028100
0.0,53033007100,53033002700
0.0,53033007100,53033004100
5.4047502988929,53033007100,53033004900
0.0,53033007100,53033005000
41.47922003486103,53033007100,53033005302
0.0,53033007100,53033006800
0.0,53033007100,53033007100
153.3001260955255,53033007100,53033007200
27.0707834017774,53033007100,53033008500
0.0,53033007100,53033008700
0.0,53033007100,53033010300
0.0,53033007100,53033010600
0.0,53033007100,53033032104
0.0,53033007100,53033032325
0.0,53033007100,53033032309
0.0,53033007100,53033032313
0.0,53033007100,53033032319
0.0,53033007100,53033011300
0.0,53033007100,53033028500
0.0,53033007100,53033005900
0.0,53033007100,53033005200
0.0,53033007100,53033005700
6.52014715001807,53033007100,53033005802
0.0,53033007100,53033006200
0.0,53033007100,53033026002
0.0,53033007100,53033023604
0.0,53033007100,53033004800
0.0,53033007100,53033022202
0.0,53033007100,53033005801
0.0,53033007100,53033000402
0.0,53033007100,53033005400
0.0,53033007100,53033024400
0.0,53033007100,53033026001
20.9132926517926,53033007100,53033000200
37.9499128518793,53033007100,53033007000
26.94519109890714,53033007100,53033009500
0.0,53033007100,53033028403
0.0,53033007100,53033030501
64.3290080768168,53033007100,53033001600
0.0,53033007100,53033023900
0.0,53033007100,53033027900
6.52014715001807,53033007100,53033003200
82.8728582136721,53033007100,53033009300
0.0,53033007100,53033029801
0.0,53033007100,53033009702
0.0,53033007100,53033021600
0.0,53033007100,53033004000
0.0,53033007100,53033007800
0.0,53033007100,53033003300
0.0,53033007100,53033020402
0.0,53033007100,53033022006
0.0,53033007100,53033022604
0.0,53033007100,53033022801
0.0,53033007100,53033022803
0.0,53033007100,53033030004
0.0,53033007100,53033030311
0.0,53033007100,53033000700
0.0,53033007100,53033003000
0.0,53033007100,53033006600
0.0,53033007100,53033006900
36.85796017187879,53033007100,53033008200
0.0,53033007100,53033011800
0.0,53033007100,53033020200
0.0,53033007100,53033020300
0.0,53033007100,53033021500
0.0,53033007100,53033032328
0.0,53033007100,53033001400
0.0,53033007100,53033001800
0.0,53033007100,53033002000
36.5324960319512,53033007100,53033028402
0.0,53033007100,53033032002
41.9710054693315,53033007100,53033032103
0.0,53033007100,53033026400
0.0,53033007100,53033028801
0.0,53033007100,53033028901
0.0,53033007100,53033025400
0.0,53033007100,53033026600
0.0,53033007100,53033026801
0.0,53033007100,53033027200
0.0,53033007100,53033021802
0.0,53033007100,53033021903
0.0,53033007100,53033023601
0.0,53033007100,53033026200
0.0,53033007100,53033029802
0.0,53033007100,53033006500
704.0127118552475,53033007100,53033007500
519.352752522608,53033007100,53033008001
168.6538935699324,53033007100,53033008100
0.0,53033007100,53033008600
0.0,53033007100,53033010800
0.0,53033007100,53033011200
0.0,53033007100,53033011900
0.0,53033007100,53033021804
0.0,53033007100,53033022005
0.0,53033007100,53033023401
0.0,53033007100,53033024702
0.0,53033007100,53033001702
0.0,53033007100,53033004301
0.0,53033007100,53033004302
13.30986550963368,53033007100,53033007402
0.0,53033007100,53033010001
0.0,53033007100,53033010002
0.0,53033007100,53033001701
21.74511664763894,53033007100,53033007401
0.0,53033007100,53033010402
0.0,53033007100,53033010702
0.0,53033007100,53033010401
0.0,53033007100,53033010701
0.0,53033007100,53033011001
0.0,53033007100,53033011002
0.0,53033007100,53033032800
0.0,53033007100,53033000100
0.0,53033007100,53033000800
0.0,53033007100,53033001000
545.21923163199,53033007100,53033001200
0.0,53033007100,53033001900
0.0,53033007100,53033003400
0.0,53033007100,53033022603
0.0,53033007100,53033022605
0.0,53033007100,53033022802
0.0,53033007100,53033023202
0.0,53033007100,53033023700
0.0,53033007100,53033025701
0.0,53033007100,53033026500
0.0,53033007100,53033027000
0.0,53033007100,53033027701
0.0,53033007100,53033028200
0.0,53033007100,53033003500
0.0,53033007100,53033004400
0.0,53033007100,53033005301
0.0,53033007100,53033006400
101.57501720846268,53033007100,53033008002
466.8725842990049,53033007100,53033008400
0.0,53033007100,53033008800
0.0,53033007100,53033009000
0.0,53033007100,53033009800
0.0,53033007100,53033009600
0.0,53033007100,53033009701
0.0,53033007100,53033009900
0.0,53033007100,53033010200
32.3327080235718,53033007100,53033010500
0.0,53033007100,53033011101
0.0,53033007100,53033011700
0.0,53033007200,53033020700
0.0,53033007200,53033020800
0.0,53033007200,53033020900
0.0,53033007200,53033021000
0.0,53033007200,53033022001
0.0,53033007200,53033021400
0.0,53033007200,53033031604
0.0,53033007200,53033032011
0.0,53033007200,53033032214
5.98374250333326,53033007200,53033002600
0.0,53033007200,53033004500
233.39889896826404,53033007200,53033004700
70.53533610135753,53033007200,53033005100
44.38253395678724,53033007200,53033006700
0.0,53033007200,53033010100
0.0,53033007200,53033010900
0.0,53033007200,53033011102
0.0,53033007200,53033000401
0.0,53033007200,53033001300
0.0,53033007200,53033002100
0.0,53033007200,53033003600
0.0,53033007200,53033003800
0.0,53033007200,53033006100
0.0,53033007200,53033000600
0.0,53033007200,53033026300
0.0,53033007200,53033028000
0.0,53033007200,53033011401
7.1118530780439,53033007200,53033011402
0.0,53033007200,53033023403
0.0,53033007200,53033023803
42.47731207353952,53033007200,53033023804
0.0,53033007200,53033025301
0.0,53033007200,53033025302
0.0,53033007200,53033025806
0.0,53033007200,53033029206
0.0,53033007200,53033030005
0.0,53033007200,53033030006
0.0,53033007200,53033031705
0.0,53033007200,53033032010
0.0,53033007200,53033030314
0.0,53033007200,53033030305
13.3002840329107,53033007200,53033030801
0.0,53033007200,53033032210
0.0,53033007200,53033011600
0.0,53033007200,53033020600
0.0,53033007200,53033021700
57.7327717969187,53033007200,53033007300
0.0,53033007200,53033007600
25.4863872441237,53033007200,53033007900
36.5324960319512,53033007200,53033009200
0.0,53033007200,53033012000
0.0,53033007200,53033021905
0.0,53033007200,53033022701
0.0,53033007200,53033023201
0.0,53033007200,53033024200
0.0,53033007200,53033024300
0.0,53033007200,53033030310
0.0,53033007200,53033031100
0.0,53033007200,53033001100
0.0,53033007200,53033002800
0.0,53033007200,53033002900
0.0,53033007200,53033003900
0.0,53033007200,53033004200
12.74319362206188,53033007200,53033004600
6.37159681103094,53033007200,53033006000
0.0,53033007200,53033006300
0.0,53033007200,53033007700
14.84543605613138,53033007200,53033008300
0.0,53033007200,53033008900
38.4867325213295,53033007200,53033009100
0.0,53033007200,53033009400
0.0,53033007200,53033032208
0.0,53033007200,53033024800
0.0,53033007200,53033029901
0.0,53033007200,53033029203
0.0,53033007200,53033029502
0.0,53033007200,53033029504
0.0,53033007200,53033032702
0.0,53033007200,53033031206
0.0,53033007200,53033031205
0.0,53033007200,53033029306
0.0,53033007200,53033022400
0.0,53033007200,53033022500
0.0,53033007200,53033024000
0.0,53033007200,53033028100
0.0,53033007200,53033002700
0.0,53033007200,53033004100
158.87602616544896,53033007200,53033004900
55.553236215319004,53033007200,53033005000
11.679792850707301,53033007200,53033005302
6.37159681103094,53033007200,53033006800
128.40804245326416,53033007200,53033007100
112.71297252490318,53033007200,53033007200
180.9884995482725,53033007200,53033008500
26.60007457727503,53033007200,53033008700
8.48063409104529,53033007200,53033010300
33.5422645972238,53033007200,53033010600
0.0,53033007200,53033032104
0.0,53033007200,53033032325
0.0,53033007200,53033032309
0.0,53033007200,53033032313
0.0,53033007200,53033032319
0.0,53033007200,53033011300
0.0,53033007200,53033028500
0.0,53033007200,53033005900
2.99018753166326,53033007200,53033005200
0.0,53033007200,53033005700
6.65770028828202,53033007200,53033005802
0.0,53033007200,53033006200
0.0,53033007200,53033026002
0.0,53033007200,53033023604
0.0,53033007200,53033004800
0.0,53033007200,53033022202
0.0,53033007200,53033005801
0.0,53033007200,53033000402
13.13929266147531,53033007200,53033005400
0.0,53033007200,53033024400
0.0,53033007200,53033026001
1952.05338179307,53033007200,53033000200
6.37159681103094,53033007200,53033007000
18.4728010743765,53033007200,53033009500
0.0,53033007200,53033028403
0.0,53033007200,53033030501
688.942504392942,53033007200,53033001600
0.0,53033007200,53033023900
0.0,53033007200,53033027900
32.65401712379347,53033007200,53033003200
66.81499365013839,53033007200,53033009300
0.0,53033007200,53033029801
0.0,53033007200,53033009702
0.0,53033007200,53033021600
0.0,53033007200,53033004000
0.0,53033007200,53033007800
19.56044145005421,53033007200,53033003300
0.0,53033007200,53033020402
0.0,53033007200,53033022006
12846.69810038688,53033007200,53033022604
0.0,53033007200,53033022801
0.0,53033007200,53033022803
0.0,53033007200,53033030004
0.0,53033007200,53033030311
0.0,53033007200,53033000700
16.510569748986,53033007200,53033003000
0.0,53033007200,53033006600
0.0,53033007200,53033006900
76.4849618009231,53033007200,53033008200
0.0,53033007200,53033011800
0.0,53033007200,53033020200
0.0,53033007200,53033020300
0.0,53033007200,53033021500
0.0,53033007200,53033032328
243.614192243008,53033007200,53033001400
0.0,53033007200,53033001800
0.0,53033007200,53033002000
8.71101746219589,53033007200,53033028402
0.0,53033007200,53033032002
0.0,53033007200,53033032103
0.0,53033007200,53033026400
0.0,53033007200,53033028801
0.0,53033007200,53033028901
0.0,53033007200,53033025400
0.0,53033007200,53033026600
0.0,53033007200,53033026801
0.0,53033007200,53033027200
0.0,53033007200,53033021802
0.0,53033007200,53033021903
0.0,53033007200,53033023601
0.0,53033007200,53033026200
0.0,53033007200,53033029802
0.0,53033007200,53033006500
50.2829304656275,53033007200,53033007500
0.0,53033007200,53033008001
541.4905059977939,53033007200,53033008100
6.52014715001807,53033007200,53033008600
0.0,53033007200,53033010800
47.32435803933,53033007200,53033011200
0.0,53033007200,53033011900
0.0,53033007200,53033021804
0.0,53033007200,53033022005
0.0,53033007200,53033023401
0.0,53033007200,53033024702
62.0993233419986,53033007200,53033001702
0.0,53033007200,53033004301
5.44588511940952,53033007200,53033004302
25.4863872441237,53033007200,53033007402
0.0,53033007200,53033010001
0.0,53033007200,53033010002
0.0,53033007200,53033001701
13.0402943000361,53033007200,53033007401
0.0,53033007200,53033010402
0.0,53033007200,53033010702
0.0,53033007200,53033010401
0.0,53033007200,53033010701
0.0,53033007200,53033011001
0.0,53033007200,53033011002
0.0,53033007200,53033032800
0.0,53033007200,53033000100
0.0,53033007200,53033000800
0.0,53033007200,53033001000
15.0250614467967,53033007200,53033001200
5.20204338509483,53033007200,53033001900
0.0,53033007200,53033003400
0.0,53033007200,53033022603
0.0,53033007200,53033022605
0.0,53033007200,53033022802
136.715908031797,53033007200,53033023202
0.0,53033007200,53033023700
0.0,53033007200,53033025701
0.0,53033007200,53033026500
0.0,53033007200,53033027000
2312.93101454166,53033007200,53033027701
0.0,53033007200,53033028200
0.0,53033007200,53033003500
0.0,53033007200,53033004400
391.16689113349827,53033007200,53033005301
0.0,53033007200,53033006400
211.92110563912323,53033007200,53033008002
36.5324960319512,53033007200,53033008400
0.0,53033007200,53033008800
0.0,53033007200,53033009000
27.8095176615276,53033007200,53033009800
0.0,53033007200,53033009600
6.52014715001807,53033007200,53033009701
0.0,53033007200,53033009900
0.0,53033007200,53033010200
15.58721761418081,53033007200,53033010500
0.0,53033007200,53033011101
0.0,53033007200,53033011700
0.0,53033008500,53033020700
0.0,53033008500,53033020800
0.0,53033008500,53033020900
0.0,53033008500,53033021000
0.0,53033008500,53033022001
0.0,53033008500,53033021400
0.0,53033008500,53033031604
0.0,53033008500,53033032011
0.0,53033008500,53033032214
0.0,53033008500,53033002600
0.0,53033008500,53033004500
77.0199871582773,53033008500,53033004700
0.0,53033008500,53033005100
41.5896161033498,53033008500,53033006700
0.0,53033008500,53033010100
686.5089529744623,53033008500,53033010900
0.0,53033008500,53033011102
0.0,53033008500,53033000401
0.0,53033008500,53033001300
0.0,53033008500,53033002100
0.0,53033008500,53033003600
0.0,53033008500,53033003800
0.0,53033008500,53033006100
0.0,53033008500,53033000600
0.0,53033008500,53033026300
0.0,53033008500,53033028000
0.0,53033008500,53033011401
0.0,53033008500,53033011402
0.0,53033008500,53033023403
0.0,53033008500,53033023803
0.0,53033008500,53033023804
0.0,53033008500,53033025301
0.0,53033008500,53033025302
0.0,53033008500,53033025806
0.0,53033008500,53033029206
0.0,53033008500,53033030005
0.0,53033008500,53033030006
0.0,53033008500,53033031705
0.0,53033008500,53033032010
0.0,53033008500,53033030314
0.0,53033008500,53033030305
0.0,53033008500,53033030801
0.0,53033008500,53033032210
0.0,53033008500,53033011600
0.0,53033008500,53033020600
0.0,53033008500,53033021700
0.0,53033008500,53033007300
307.348467487344,53033008500,53033007600
26.0937893916813,53033008500,53033007900
0.0,53033008500,53033009200
0.0,53033008500,53033012000
0.0,53033008500,53033021905
0.0,53033008500,53033022701
0.0,53033008500,53033023201
0.0,53033008500,53033024200
0.0,53033008500,53033024300
0.0,53033008500,53033030310
0.0,53033008500,53033031100
0.0,53033008500,53033001100
0.0,53033008500,53033002800
0.0,53033008500,53033002900
881.472834948498,53033008500,53033003900
0.0,53033008500,53033004200
0.0,53033008500,53033004600
0.0,53033008500,53033006000
0.0,53033008500,53033006300
0.0,53033008500,53033007700
0.0,53033008500,53033008300
0.0,53033008500,53033008900
0.0,53033008500,53033009100
0.0,53033008500,53033009400
0.0,53033008500,53033032208
87.1665877009271,53033008500,53033024800
0.0,53033008500,53033029901
0.0,53033008500,53033029203
0.0,53033008500,53033029502
0.0,53033008500,53033029504
0.0,53033008500,53033032702
0.0,53033008500,53033031206
0.0,53033008500,53033031205
0.0,53033008500,53033029306
0.0,53033008500,53033022400
0.0,53033008500,53033022500
0.0,53033008500,53033024000
0.0,53033008500,53033028100
0.0,53033008500,53033002700
0.0,53033008500,53033004100
0.0,53033008500,53033004900
0.0,53033008500,53033005000
290.0807237379108,53033008500,53033005302
0.0,53033008500,53033006800
13.5353917008887,53033008500,53033007100
212.75290029181605,53033008500,53033007200
87.1873935504877,53033008500,53033008500
1.1131239211385,53033008500,53033008700
30.42161727563126,53033008500,53033010300
0.0,53033008500,53033010600
0.0,53033008500,53033032104
0.0,53033008500,53033032325
0.0,53033008500,53033032309
226.192754726482,53033008500,53033032313
0.0,53033008500,53033032319
0.0,53033008500,53033011300
0.0,53033008500,53033028500
0.0,53033008500,53033005900
0.0,53033008500,53033005200
0.0,53033008500,53033005700
0.0,53033008500,53033005802
0.0,53033008500,53033006200
0.0,53033008500,53033026002
0.0,53033008500,53033023604
0.0,53033008500,53033004800
0.0,53033008500,53033022202
0.0,53033008500,53033005801
0.0,53033008500,53033000402
0.0,53033008500,53033005400
0.0,53033008500,53033024400
0.0,53033008500,53033026001
0.0,53033008500,53033000200
2.42030061044079,53033008500,53033007000
0.0,53033008500,53033009500
0.0,53033008500,53033028403
0.0,53033008500,53033030501
0.0,53033008500,53033001600
0.0,53033008500,53033023900
0.0,53033008500,53033027900
0.0,53033008500,53033003200
22.43980408963872,53033008500,53033009300
0.0,53033008500,53033029801
0.0,53033008500,53033009702
0.0,53033008500,53033021600
0.0,53033008500,53033004000
8.46196572759008,53033008500,53033007800
0.0,53033008500,53033003300
0.0,53033008500,53033020402
0.0,53033008500,53033022006
0.0,53033008500,53033022604
0.0,53033008500,53033022801
0.0,53033008500,53033022803
0.0,53033008500,53033030004
0.0,53033008500,53033030311
0.0,53033008500,53033000700
0.0,53033008500,53033003000
0.0,53033008500,53033006600
269.704811143431,53033008500,53033006900
27.0707834017775,53033008500,53033008200
1182.685491948366,53033008500,53033011800
0.0,53033008500,53033020200
0.0,53033008500,53033020300
0.0,53033008500,53033021500
0.0,53033008500,53033032328
0.0,53033008500,53033001400
25.5384546933642,53033008500,53033001800
0.0,53033008500,53033002000
0.0,53033008500,53033028402
0.0,53033008500,53033032002
0.0,53033008500,53033032103
0.0,53033008500,53033026400
0.0,53033008500,53033028801
0.0,53033008500,53033028901
0.0,53033008500,53033025400
1.77136379764039,53033008500,53033026600
0.0,53033008500,53033026801
0.0,53033008500,53033027200
0.0,53033008500,53033021802
0.0,53033008500,53033021903
0.0,53033008500,53033023601
0.0,53033008500,53033026200
